geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
9,23,-72.73825768,41.57516415,-69.20275986,45.27432853,01/01/2019,269,4826
9,24,-72.73825768,41.57516415,-76.68717734,38.94649396,01/01/2019,398,7140
9,25,-72.73825768,41.57516415,-71.50397204,42.16009327,01/01/2019,5687,102036
9,26,-72.73825768,41.57516415,-85.73095291,44.8747736,01/01/2019,123,2206
9,27,-72.73825768,41.57516415,-94.1983056,46.34911038,01/01/2019,66,1184
9,28,-72.73825768,41.57516415,-89.65335941,32.71289227,01/01/2019,19,340
9,29,-72.73825768,41.57516415,-92.4774252,38.36763044,01/01/2019,78,1399
9,30,-72.73825768,41.57516415,-109.645207,47.03342111,01/01/2019,52,932
9,31,-72.73825768,41.57516415,-99.81085586,41.52715113,01/01/2019,6,107
9,32,-72.73825768,41.57516415,-116.6552487,39.35618587,01/01/2019,110,1973
9,33,-72.73825768,41.57516415,-71.57124317,43.68023706,01/01/2019,624,11195
9,34,-72.73825768,41.57516415,-74.65561231,40.11017985,01/01/2019,2059,36942
9,35,-72.73825768,41.57516415,-106.1084439,34.42130099,01/01/2019,22,394
9,36,-72.73825768,41.57516415,-75.59654322,42.92123355,01/01/2019,10148,182075
9,37,-72.73825768,41.57516415,-79.13090892,35.52603039,01/01/2019,387,6943
9,38,-72.73825768,41.57516415,-100.4693908,47.44631042,01/01/2019,3,53
9,39,-72.73825768,41.57516415,-82.70937701,40.41548691,01/01/2019,210,3767
9,40,-72.73825768,41.57516415,-97.50822793,35.58346465,01/01/2019,22,394
9,41,-72.73825768,41.57516415,-120.6052563,43.94045139,01/01/2019,29,520
9,42,-72.73825768,41.57516415,-77.83893801,40.89670051,01/01/2019,980,17583
9,44,-72.73825768,41.57516415,-71.52472356,41.5946389,01/01/2019,1691,30339
9,45,-72.73825768,41.57516415,-80.86459716,33.87785607,01/01/2019,373,6692
9,46,-72.73825768,41.57516415,-100.2304655,44.43613759,01/01/2019,7,125
9,47,-72.73825768,41.57516415,-86.34341233,35.84298014,01/01/2019,149,2673
9,48,-72.73825768,41.57516415,-99.31712097,31.44721219,01/01/2019,390,6997
9,49,-72.73825768,41.57516415,-111.67825,39.32376871,01/01/2019,116,2081
9,50,-72.73825768,41.57516415,-72.66263037,44.07524823,01/01/2019,1449,25998
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,01/01/2019,535,9598
9,53,-72.73825768,41.57516415,-120.5928999,47.41163922,01/01/2019,81,1453
9,54,-72.73825768,41.57516415,-80.6137069,38.6425671,01/01/2019,31,556
9,55,-72.73825768,41.57516415,-89.73293306,44.63994411,01/01/2019,33,592
9,56,-72.73825768,41.57516415,-107.5513942,42.99953746,01/01/2019,31,556
9,72,-72.73825768,41.57516415,-66.41466678,18.21569834,01/01/2019,177,3175
10,1,-75.45249263,38.99497529,-86.844521,32.75687994,01/01/2019,10,158
10,2,-75.45249263,38.99497529,-151.5934219,63.74298902,01/01/2019,7,110
10,4,-75.45249263,38.99497529,-111.6644603,34.29309519,01/01/2019,19,300
10,5,-75.45249263,38.99497529,-92.43923686,34.89977242,01/01/2019,10,158
10,6,-75.45249263,38.99497529,-119.6638459,37.21530826,01/01/2019,149,2355
10,8,-75.45249263,38.99497529,-105.5478211,38.9985316,01/01/2019,33,521
10,9,-75.45249263,38.99497529,-72.73825768,41.57516415,01/01/2019,58,916
10,10,-75.45249263,38.99497529,-75.45249263,38.99497529,01/01/2019,83567,1320870
10,11,-75.45249263,38.99497529,-77.0162909,38.90477389,01/01/2019,250,3951
10,12,-75.45249263,38.99497529,-82.46641839,28.47705841,01/01/2019,649,10258
10,13,-75.45249263,38.99497529,-83.42714021,32.63861711,01/01/2019,118,1865
10,15,-75.45249263,38.99497529,-158.1099738,20.9951112,01/01/2019,29,458
10,16,-75.45249263,38.99497529,-114.659414,44.38905509,01/01/2019,6,94
10,17,-75.45249263,38.99497529,-89.14863899,40.12420083,01/01/2019,46,727
10,18,-75.45249263,38.99497529,-86.28183839,39.91986962,01/01/2019,28,442
10,19,-75.45249263,38.99497529,-93.50009012,42.07464833,01/01/2019,12,189
10,20,-75.45249263,38.99497529,-98.3801554,38.48472707,01/01/2019,10,158
10,21,-75.45249263,38.99497529,-85.29055223,37.52661417,01/01/2019,12,189
10,22,-75.45249263,38.99497529,-91.81423318,30.9090729,01/01/2019,18,284
10,23,-75.45249263,38.99497529,-69.20275986,45.27432853,01/01/2019,20,316
10,24,-75.45249263,38.99497529,-76.68717734,38.94649396,01/01/2019,3137,49583
10,25,-75.45249263,38.99497529,-71.50397204,42.16009327,01/01/2019,93,1469
10,26,-75.45249263,38.99497529,-85.73095291,44.8747736,01/01/2019,31,489
10,27,-75.45249263,38.99497529,-94.1983056,46.34911038,01/01/2019,5,79
10,28,-75.45249263,38.99497529,-89.65335941,32.71289227,01/01/2019,10,158
10,29,-75.45249263,38.99497529,-92.4774252,38.36763044,01/01/2019,23,363
10,30,-75.45249263,38.99497529,-109.645207,47.03342111,01/01/2019,12,189
10,31,-75.45249263,38.99497529,-99.81085586,41.52715113,01/01/2019,7,110
10,32,-75.45249263,38.99497529,-116.6552487,39.35618587,01/01/2019,30,474
10,33,-75.45249263,38.99497529,-71.57124317,43.68023706,01/01/2019,20,316
10,34,-75.45249263,38.99497529,-74.65561231,40.11017985,01/01/2019,1900,30031
10,35,-75.45249263,38.99497529,-106.1084439,34.42130099,01/01/2019,10,158
10,36,-75.45249263,38.99497529,-75.59654322,42.92123355,01/01/2019,646,10210
10,37,-75.45249263,38.99497529,-79.13090892,35.52603039,01/01/2019,165,2608
10,39,-75.45249263,38.99497529,-82.70937701,40.41548691,01/01/2019,80,1264
10,40,-75.45249263,38.99497529,-97.50822793,35.58346465,01/01/2019,13,205
10,41,-75.45249263,38.99497529,-120.6052563,43.94045139,01/01/2019,14,221
10,42,-75.45249263,38.99497529,-77.83893801,40.89670051,01/01/2019,4223,66749
10,44,-75.45249263,38.99497529,-71.52472356,41.5946389,01/01/2019,23,363
10,45,-75.45249263,38.99497529,-80.86459716,33.87785607,01/01/2019,103,1628
10,46,-75.45249263,38.99497529,-100.2304655,44.43613759,01/01/2019,4,63
10,47,-75.45249263,38.99497529,-86.34341233,35.84298014,01/01/2019,69,1090
10,48,-75.45249263,38.99497529,-99.31712097,31.44721219,01/01/2019,132,2086
10,49,-75.45249263,38.99497529,-111.67825,39.32376871,01/01/2019,19,300
10,50,-75.45249263,38.99497529,-72.66263037,44.07524823,01/01/2019,38,600
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,01/01/2019,689,10890
10,53,-75.45249263,38.99497529,-120.5928999,47.41163922,01/01/2019,22,347
10,54,-75.45249263,38.99497529,-80.6137069,38.6425671,01/01/2019,37,584
10,55,-75.45249263,38.99497529,-89.73293306,44.63994411,01/01/2019,13,205
10,56,-75.45249263,38.99497529,-107.5513942,42.99953746,01/01/2019,5,79
10,72,-75.45249263,38.99497529,-66.41466678,18.21569834,01/01/2019,32,505
11,1,-77.0162909,38.90477389,-86.844521,32.75687994,01/01/2019,63,668
11,2,-77.0162909,38.90477389,-151.5934219,63.74298902,01/01/2019,13,138
11,4,-77.0162909,38.90477389,-111.6644603,34.29309519,01/01/2019,207,2197
11,5,-77.0162909,38.90477389,-92.43923686,34.89977242,01/01/2019,18,191
11,6,-77.0162909,38.90477389,-119.6638459,37.21530826,01/01/2019,1137,12071
11,8,-77.0162909,38.90477389,-105.5478211,38.9985316,01/01/2019,249,2643
11,9,-77.0162909,38.90477389,-72.73825768,41.57516415,01/01/2019,131,1390
11,10,-77.0162909,38.90477389,-75.45249263,38.99497529,01/01/2019,284,3015
11,11,-77.0162909,38.90477389,-77.0162909,38.90477389,01/01/2019,84390,895970
11,12,-77.0162909,38.90477389,-82.46641839,28.47705841,01/01/2019,1390,14757
11,13,-77.0162909,38.90477389,-83.42714021,32.63861711,01/01/2019,445,4724
11,15,-77.0162909,38.90477389,-158.1099738,20.9951112,01/01/2019,127,1348
11,16,-77.0162909,38.90477389,-114.659414,44.38905509,01/01/2019,26,276
11,17,-77.0162909,38.90477389,-89.14863899,40.12420083,01/01/2019,427,4533
11,18,-77.0162909,38.90477389,-86.28183839,39.91986962,01/01/2019,137,1454
11,19,-77.0162909,38.90477389,-93.50009012,42.07464833,01/01/2019,29,307
11,20,-77.0162909,38.90477389,-98.3801554,38.48472707,01/01/2019,46,488
11,21,-77.0162909,38.90477389,-85.29055223,37.52661417,01/01/2019,96,1019
11,22,-77.0162909,38.90477389,-91.81423318,30.9090729,01/01/2019,237,2516
11,23,-77.0162909,38.90477389,-69.20275986,45.27432853,01/01/2019,25,265
11,24,-77.0162909,38.90477389,-76.68717734,38.94649396,01/01/2019,15545,165041
11,25,-77.0162909,38.90477389,-71.50397204,42.16009327,01/01/2019,407,4321
11,26,-77.0162909,38.90477389,-85.73095291,44.8747736,01/01/2019,118,1252
11,27,-77.0162909,38.90477389,-94.1983056,46.34911038,01/01/2019,110,1167
11,28,-77.0162909,38.90477389,-89.65335941,32.71289227,01/01/2019,34,360
11,29,-77.0162909,38.90477389,-92.4774252,38.36763044,01/01/2019,100,1061
11,30,-77.0162909,38.90477389,-109.645207,47.03342111,01/01/2019,21,222
11,31,-77.0162909,38.90477389,-99.81085586,41.52715113,01/01/2019,31,329
11,32,-77.0162909,38.90477389,-116.6552487,39.35618587,01/01/2019,111,1178
11,33,-77.0162909,38.90477389,-71.57124317,43.68023706,01/01/2019,35,371
11,34,-77.0162909,38.90477389,-74.65561231,40.11017985,01/01/2019,826,8769
11,35,-77.0162909,38.90477389,-106.1084439,34.42130099,01/01/2019,31,329
11,36,-77.0162909,38.90477389,-75.59654322,42.92123355,01/01/2019,1857,19715
11,37,-77.0162909,38.90477389,-79.13090892,35.52603039,01/01/2019,552,5860
11,38,-77.0162909,38.90477389,-100.4693908,47.44631042,01/01/2019,7,74
11,39,-77.0162909,38.90477389,-82.70937701,40.41548691,01/01/2019,198,2102
11,40,-77.0162909,38.90477389,-97.50822793,35.58346465,01/01/2019,28,297
11,41,-77.0162909,38.90477389,-120.6052563,43.94045139,01/01/2019,68,721
11,42,-77.0162909,38.90477389,-77.83893801,40.89670051,01/01/2019,1323,14046
11,44,-77.0162909,38.90477389,-71.52472356,41.5946389,01/01/2019,55,583
11,45,-77.0162909,38.90477389,-80.86459716,33.87785607,01/01/2019,225,2388
11,46,-77.0162909,38.90477389,-100.2304655,44.43613759,01/01/2019,6,63
11,47,-77.0162909,38.90477389,-86.34341233,35.84298014,01/01/2019,140,1486
11,48,-77.0162909,38.90477389,-99.31712097,31.44721219,01/01/2019,510,5414
11,49,-77.0162909,38.90477389,-111.67825,39.32376871,01/01/2019,54,573
11,50,-77.0162909,38.90477389,-72.66263037,44.07524823,01/01/2019,37,392
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,01/01/2019,4925,52288
11,53,-77.0162909,38.90477389,-120.5928999,47.41163922,01/01/2019,150,1592
11,54,-77.0162909,38.90477389,-80.6137069,38.6425671,01/01/2019,186,1974
11,55,-77.0162909,38.90477389,-89.73293306,44.63994411,01/01/2019,79,838
11,56,-77.0162909,38.90477389,-107.5513942,42.99953746,01/01/2019,19,201
11,72,-77.0162909,38.90477389,-66.41466678,18.21569834,01/01/2019,68,721
12,1,-82.46641839,28.47705841,-86.844521,32.75687994,01/01/2019,7603,89718
12,2,-82.46641839,28.47705841,-151.5934219,63.74298902,01/01/2019,196,2312
12,4,-82.46641839,28.47705841,-111.6644603,34.29309519,01/01/2019,2733,32250
12,5,-82.46641839,28.47705841,-92.43923686,34.89977242,01/01/2019,882,10407
12,6,-82.46641839,28.47705841,-119.6638459,37.21530826,01/01/2019,8500,100303
12,8,-82.46641839,28.47705841,-105.5478211,38.9985316,01/01/2019,6243,73669
12,9,-82.46641839,28.47705841,-72.73825768,41.57516415,01/01/2019,2001,23612
12,10,-82.46641839,28.47705841,-75.45249263,38.99497529,01/01/2019,460,5428
12,11,-82.46641839,28.47705841,-77.0162909,38.90477389,01/01/2019,1268,14962
12,12,-82.46641839,28.47705841,-82.46641839,28.47705841,01/01/2019,2851688,33650959
12,13,-82.46641839,28.47705841,-83.42714021,32.63861711,01/01/2019,27499,324498
12,15,-82.46641839,28.47705841,-158.1099738,20.9951112,01/01/2019,853,10065
12,16,-82.46641839,28.47705841,-114.659414,44.38905509,01/01/2019,289,3410
12,17,-82.46641839,28.47705841,-89.14863899,40.12420083,01/01/2019,6433,75911
12,18,-82.46641839,28.47705841,-86.28183839,39.91986962,01/01/2019,3209,37867
12,19,-82.46641839,28.47705841,-93.50009012,42.07464833,01/01/2019,704,8307
12,20,-82.46641839,28.47705841,-98.3801554,38.48472707,01/01/2019,786,9275
12,21,-82.46641839,28.47705841,-85.29055223,37.52661417,01/01/2019,2487,29347
12,22,-82.46641839,28.47705841,-91.81423318,30.9090729,01/01/2019,4604,54328
12,23,-82.46641839,28.47705841,-69.20275986,45.27432853,01/01/2019,633,7469
12,24,-82.46641839,28.47705841,-76.68717734,38.94649396,01/01/2019,3197,37725
12,25,-82.46641839,28.47705841,-71.50397204,42.16009327,01/01/2019,3652,43094
12,26,-82.46641839,28.47705841,-85.73095291,44.8747736,01/01/2019,4956,58482
12,27,-82.46641839,28.47705841,-94.1983056,46.34911038,01/01/2019,1657,19553
12,28,-82.46641839,28.47705841,-89.65335941,32.71289227,01/01/2019,2373,28002
12,29,-82.46641839,28.47705841,-92.4774252,38.36763044,01/01/2019,2332,27518
12,30,-82.46641839,28.47705841,-109.645207,47.03342111,01/01/2019,401,4731
12,31,-82.46641839,28.47705841,-99.81085586,41.52715113,01/01/2019,450,5310
12,32,-82.46641839,28.47705841,-116.6552487,39.35618587,01/01/2019,2327,27459
12,33,-82.46641839,28.47705841,-71.57124317,43.68023706,01/01/2019,850,10030
12,34,-82.46641839,28.47705841,-74.65561231,40.11017985,01/01/2019,6815,80419
12,35,-82.46641839,28.47705841,-106.1084439,34.42130099,01/01/2019,535,6313
12,36,-82.46641839,28.47705841,-75.59654322,42.92123355,01/01/2019,17995,212347
12,37,-82.46641839,28.47705841,-79.13090892,35.52603039,01/01/2019,16187,191012
12,38,-82.46641839,28.47705841,-100.4693908,47.44631042,01/01/2019,143,1687
12,39,-82.46641839,28.47705841,-82.70937701,40.41548691,01/01/2019,4980,58765
12,40,-82.46641839,28.47705841,-97.50822793,35.58346465,01/01/2019,880,10384
12,41,-82.46641839,28.47705841,-120.6052563,43.94045139,01/01/2019,527,6218
12,42,-82.46641839,28.47705841,-77.83893801,40.89670051,01/01/2019,5892,69527
12,44,-82.46641839,28.47705841,-71.52472356,41.5946389,01/01/2019,598,7056
12,45,-82.46641839,28.47705841,-80.86459716,33.87785607,01/01/2019,7616,89871
12,46,-82.46641839,28.47705841,-100.2304655,44.43613759,01/01/2019,186,2194
12,47,-82.46641839,28.47705841,-86.34341233,35.84298014,01/01/2019,12377,146053
12,48,-82.46641839,28.47705841,-99.31712097,31.44721219,01/01/2019,9167,108173
12,49,-82.46641839,28.47705841,-111.67825,39.32376871,01/01/2019,1938,22869
12,50,-82.46641839,28.47705841,-72.66263037,44.07524823,01/01/2019,649,7658
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,01/01/2019,6515,76879
12,53,-82.46641839,28.47705841,-120.5928999,47.41163922,01/01/2019,1099,12968
12,54,-82.46641839,28.47705841,-80.6137069,38.6425671,01/01/2019,1026,12107
12,55,-82.46641839,28.47705841,-89.73293306,44.63994411,01/01/2019,1975,23305
12,56,-82.46641839,28.47705841,-107.5513942,42.99953746,01/01/2019,310,3658
12,72,-82.46641839,28.47705841,-66.41466678,18.21569834,01/01/2019,2854,33678
13,1,-83.42714021,32.63861711,-86.844521,32.75687994,01/01/2019,11017,134642
13,2,-83.42714021,32.63861711,-151.5934219,63.74298902,01/01/2019,67,818
13,4,-83.42714021,32.63861711,-111.6644603,34.29309519,01/01/2019,965,11793
13,5,-83.42714021,32.63861711,-92.43923686,34.89977242,01/01/2019,742,9068
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
